嶋 司
広幡 援
香山 涼
仲丸子 禍
伊蘇志 屈
三野 節
尋来津 抑辞
高 裸
日下部 技謂
山代 抑
丹比 項
阿刀 販
紀辛梶 滞
英多 備深
大庭 待
家内 楯認
御手代 杷改
葛木 応裕
鳥取 暉分
小野 営宮
秦 播幸
神奴 竪
土師 飽惧
高 葦紐
河原 金
凡海 作
河内 帳淳
和気 莊樂
大 蕨翠
下養 印定
高安漢人 雰取
掃守田 蕃
葛野 煎穹
許曽倍 持澄
岡 匿
林 尖凪
多米 茎振
額田 穴
竹田 粛
矢田部 甚
紀辛梶 羞
木津 墳團
尾張 持粗
小野 綸兄
網部物部 鉢愼
尋来津 社
男口連 絞
山 企童
大村直田 伸振
秦 襲
原 岡罪
川枯 束
長岡 珂
上勝 檢耗
高尾 殴
櫛代 都鈍
出水 蓉匠
山道 峨
日下部 整孔
大和 匡嘱
守 庚
大伴大田 螺菜
中臣 視
茨田 汐蕾
中臣大家 経陥
佐味 坂
阿刀 劉寂
民 凉
掃守 挟
吉志 縄
岡 窃湖
勝 陰
阿閉 挫京
土師 藁近
安幕 川
志我閇 銀
巫部 糾出
凡河内 椿敵
小山 欠
田口 荒
葛城 説菅
幡文 歩緻
浮穴 耶醉
若湯坐 閉
日奉 宰怒
依羅 朔
池後 達栖
蝮部 佑蕗
島田 限
茨田 嘱
穂積 梗蓑
奄智 祐
坂田 祝
目色部真時 膏紹
息長竹原 價
大辛 戒
路 跳
依羅 悪紀
矢田部 集諸
茨木 橋
山河 握
榛原 噂測
阿閇 奇
掃守 旺翌
巫部 套能
小治田 翌
国造 属柵
曽祢 山
住吉 年拒
勝 愚
爪工 采七
珍 箕
若犬養 彰
宇遅部 沫薦
中臣酒人 低
当宗 稚今
子部 醬
踰部大炊 路
矢田部 構步
口斯氏 燭
長岡 員慶
大炊刑部 惧
登美 駈祐
市往 潟某
神奴 橘
吉備 述側
木津 誤胞
山田 胞
百済氏 氾飾
大賀良 芳錬
上毛野坂本 崚猛
多米 埴
坂合部 黛
葦田 鏡塾
鳥井 藻斐
笛吹 囚串
三間名 之
聟本 萱
若犬養 澪紫
新良貴 初俄
大丘 浩
呉服 難
物部 岡
日置 灼界
津守 沖
吉野 君毎
出雲 塙
高安下 思
紀 楷
桑原 徽戰
稲城壬生 彦向
我孫 堕愁
伊福部 堰
大原 猿
楊侯 栖畠
志貴 突
大石林 服但
神 裂剛
車持 謙覚
秦 慣萠
別 両
宮原 半穣
物部 疎諮
度守 療抵
山代 匹顎
依羅 佛捧
土師 帖鞘
国背完人 顕
高志壬生 公
額田部 憐
額田 遼
矢田部 桐仮
真神田 幾
物部飛鳥 帆争
丹比 檜
檜前舎人 逆
掃守田 月舎
上毛野 享
佐為 獸
屋 際
三原 紘恭
秦 黛
笠 入南
後部薬使主 椿琴
野中 魁団
弓削 資
大石 激
雀部 搬
甲能 李
中臣酒屋 姉批
日置 焼閥
目色部真時 閏
内田 宅
讃岐 息杵
若倭部 荘
広原 鋸
日下部 冗
檜前舎人 遇菊
近義 裝賂
吉備 螺
苑部 寡
山田 誌宝
秦長蔵 挙含
星川 邪
原 燒
石川 俺
石作 辞奴
多米 計鳴
高向 倉嘆
古市 稔賴
若江 倦沫
小子部 逮凍
目色部真時 吾
伊吉 議湿
倭川原 尊謀
大戸 征
平田 陣局
文 程檢
不破 斑恰
葛城 粥
津 幌多
大春日 殆凡
石野 競亡
錦部 禎
櫟井 吏
服部 廊宿
物部間 格
石津 近
吉田 具莊
羽束 障悠
壬生 寛
木勝 鶏醍
額田部 身
文 告
商長 絞
踰部大炊 簞
坂合部 墾畢
白堤 莞
川上 玄
阿刀部 制
山 茂
佐味 攻
葛城 画
松野 璽
添 練歩
春井 控
漢人 鞠飽
沙田 粗
和迩部 刻裕
二見 逐
阿刀 戯
土師 尽
粟田 温
小高使主 榎
鳥取 岐塩
依羅 庵
肥 佐
津守 衡増
田中 汝羞
軽部 渋拡
山守 智
平群文室 台傷
丹比須布 屋陶
山守 遅
秋篠 鎖
賀茂 圃
城原 排
工 穀
路 頰尺
恵我 耕
久米 皓稼
為奈部 登闇
坂田 清
弓削 蝶甫
大県 節
川枯 曽
阿閇 晚
犬上 巷
石作 逸要
伯太首神人 倭
広来津 癖我
足奈 瞥
依羅 否懷
神人 顧
安那 筆
物部 拓錬
牟佐 鋭
刑部 桁召
飛鳥戸 巷
若倭部 陪萎
民 秋
網津守 守
音太部 巴式
石作 圓桐
物部 惑
真野 覚嘗
温義 煌
平群文室 尖書
阿礼 鰯伶
高家 規
蝮部 塙桁
氷 盤哺
長倉 國
香山 萄憾
大賀良 冗
板茂 掠荻
西泥土部 焦
道田 蟬煮
八俣部 迦
山田 滴
道守 店昂
原 美
伊与部 蒲
津門 占奔
内田 紡丁
額田部湯坐 義奪
中臣部 栓抄
中 憾
狛 些註
桑田 臨巨
伊我水取 討
高志壬生 浪遜
粟田 奉
真髪部 撫旋
桜野 克
土師 國鷗
吉野 驍著
三宅 匠
香山 祢
阿閇 扉
土師 互
広井 疋
中臣方岳 守
三富部 従
荒田 枚暑
平松 陣
六人部 增
和迩部 酉柾
村 浦希
柏原 璃
蘇宜部 漣
大角隼人 峠
飛鳥戸 成
坂田 釧径
山田 八
爪工 春丸
犬養 汁貰
火撫 方
林 卒鳩
別 席迫
松原 鳶階
信太 岸
島田 撒丑
神 虛
額田部 嬉
土師 怠
河原蔵人 領
三宅 牽鎭
丈部 処
波多門部 消
酒部 燭
桑原 橘上
櫟井 研練
春日 搭
国背完人 喜
坂合部 墜
多々良 油
船子 寢羞
岡 忍
額田部湯坐 酉
志紀 顕
葛木 減坑
高向 麿
原 憎罪
道守 居併
古市 前誌
常世 斧接
桑原 韓
三園 溢禱
紺口 促
山田 羅衡
猪甘 泥
身人部 薫
日根 衝孔
津門 穿幡
大伴山前 遭難
茨田 襲
池辺 蒔
物部 譜勾
凡海 腰魯
八多 梓
坂本 黃
掃守田 藩辻
襷多治比 宵額
小野 看賓
道祖 烏
中臣習宜 未袖
嵩山 蕃
掃守田 数卜
難波 俊狭
坂上 梁活
山田 頁
韓国 育
秦人 最額
常世 味櫻
若桜部 只
小豆 批才
高道 衣
浄村 靖
山於 摑
襷多治比 実酪
三善 禱戟
錦織 蔑芽
上毛野 獄董
孔王部 属壮
額田部 震
広来津 暦
平田 混
木曰佐 擬
下 漸俄
川跨 吹
高橋 香
大戸 爽
加羅氏 燿
大椋置始 陳
波多 滉
佐伯 彈
村挙 猪審
武丘 生
古氏 蕪
三枝部 恐眉
秦 亥
仲丸子 肉当
尾津 園槽
葛木 尚
池後 巡卷
新田部 淨
鵜甘部 史
下神 刑換
曽祢 妖
大角隼人 捨
尾張部 暇煮
矢田部 洗嘱
大和 溝
島 撒
真神田曽祢 倣患
登美 舵春
息長 伍釀
賀茂 錦陛
古氏 小
海上 袴
鴈高 苑綜
犬上 肌
三宅 性
秦 匿孔
武丘 蠟謀
小野 潤
河内 氣枚
檜原 厘涙
椋人 汽方
長倉 級
百済氏 据
河原蔵人 願
掃守 精
葦田 雰
和薬使主 遣
玉祖 黒豚
阿刀部 税量
下神 鴻
賈氏 凡盡
小家 括蜂
今木 椰同
和尓部 晚
岡 祥
葦屋 冬紳
若犬養 勃爾
火 剝
葦屋 允堰
蓁原 些
宮部 項儉
池上椋人 立
鴨 遜
依羅 暢
志斐 訴
大村 靴
長野 燒
八戸 報矛
凡人 凝
林 珀
松原 割
檜前舎人 繕初
弓削 莊
神人 腎
伊気 楠飯
志貴 酷
子部 思
宮部 砥
古氏 凄肢
林 凹
幡文 塊
工 斗
肥 𠮟
物集 額彰
志斐 寿難
高安 講沢
橘 珍
狛染部 許
宇努 圭
三原 衝阻
和薬使主 速匹
百済 皆
但馬海 邑
薦集 箇汝
玉祖 調早
治田 輩
掃守田 倭
掃守 評那
広海 然池
生江 阪識
川辺 兒健
阿曇犬養 泌
榎本 著
玉手 策
石占 毀試
火撫 鞠辣
倭川原 揚
物部 昨絶
羽咋 飲九
石野 就駒
大私部 芯傑
山河 侮
水主 險疾
松原 訣
布師 搾北
会加 拭柏
林 糖
秦 温
吉備 憐礼
池上 傷
凡河内 徴革
阿祇奈君 殉芝
川内漢人 漱県
阿倍志斐 麟
贄土師 県
大原 租迎
道守 箸館
大山 眉患
紀祝 兆屑
林 超
御原 翻照
水主 論丞
物部 陵
紀 薦渇
宇努 汐
雀部 刀氾
日下部 征璧
船子 双
多米 兒凄
伊気 翼
道守 末文
新木 陛
大私部 尽叡
阿閉間人 櫛
佐自怒 窯
工 並
蘇何 遊
肩野 穰甚
山口 汚
日奉 滋脱
葛井 晄妄
吹田 溶
川俣 豊巖
大狛 盟
美努 列
勝 同
佐夜部 透陥
秦 招雇
狛人野 補
良岑 貯孫
秦 縱
佐伯 乙峨
新長 碩
浄村 蛍
矢田部 仁尾
爪工 駅
長谷置始 妨鞘
道守 画鳶
榛原 峨
伊福部 差
国造 琢偏
上曰佐 若
小治田 篤
奈癸私 激
土師 搬
神宮部 麻
度守 負
音太部 傭久
出雲 硫
源 武
太秦公 戊斜
踰部大炊 様
村山 捻牟
早良 工詩
伊福部 可
大村 兒
凡河内 広收
小豆 駈階
阿閇 善躍
葦屋 願
紀 稽妃
巫部 亀悩
波多 詞
波多祝 不殿
長野 祢沙
巨勢 語銑
丹比 皮
大伴 惰
武生 彙宏
大椋置始 侃
高安下 穴
穂積 若
税部 剩壽
川辺 淑
小子部 闘洗
佐々貴山 宥運
和太 梁備
依羅 僚貞
末使主 凉憎
安曇 領拝
網部 養
宇自可 壌嘗
豊原 買
出雲 亨
大野 腔
安勅 我拐
小野 航奎
末使主 横
志賀 譲
平岡 諾
道守 價
秦勝 奈
物部韓国 徳都
秦 虹
巫部 方
刑部 飲印
額田部 詠
長岡 祁
口斯氏 落
桜井 係税
川辺 借葛
子部 頼
火 豹逃
宮処 謄
池上椋人 公
掃守田 風妄
服部 在
葛木 繰鶴
石作 崎
水取 靜徳
中臣大田 晦
内 撲臣
大伴大田 賃興
坂上 巽沖
原井 索夷
浮穴 上
新木 志
中臣志斐 榮
小野 厘欠
面氏 洸肉
志我閉 微
宮処 途
信太 靴唄
上毛野 市
志貴 樂
県使 除救
爪工 越
我孫 袖
車持 厚清
紀部 玄糾
我孫 颯
五百木部 毘
秦 症蔵
川俣 銭復
阿刀 邦
交野 敗共
矢集 樽圓
忍海部 域
面氏 訓
広来津 英
子部 脳
伊我水取 悠継
葛野 禾
火撫 小
林 楚置
道守 祝
曰佐 厩
下 膜
末使主 爽
弓削 倖鳩
浄山 寒
古氏 遅
守 杏挽
出水 葡槽
曰佐 配
阿閇 埼
大村 立
止美 脇
神 邪
大辟 楠
大狛 厳漢
凡海 祐
三野 冶霞
物集 郭照
小槻 鑄
津 筈
佐伯 肘逞
面氏 渋笛
巨椋 釀渾
桑原 燥雁
清原 梅
石作 衰
工 苑樋
松津 眸
長国 絵
坂合部 絵
柏原 策蓉
掃守田 謎
国背完人 薗
原 殿跡
水取 雰
桑原 逢縁
秦 器
池田 打
牟古 繁
川跨 盜
楊津 芦勇
依羅 遵
柿下 謹
中科 疎
伯祢 葦欧
竹田 敍
榎井部 冶
大鹿 居値
火撫 旬郭
山道 殆梗
車持 十幅
呉氏 諧派
葛城 閣歌
衣縫 閤
祝部 幽
大石椅立 勳巌
若犬養 祿醐
登美 殺以
氷 堤
狭山 欄
広井 勉掛
蜂田薬師 沌
八多 銑膨
国栖 迅
朝明 園
志紀 芹角
桑原 論魔
大宅 王塊
壬生部 翠宜
不破 和盗
物部 搭診
舎人 予歯
高円 繡旅
贄土師 召
度守 鎖髪
額田部 安纏
息長竹原 芥
額田部河田 米山
史戸 禅婚
波多門部 蓬姉
島根 灰霜
矢集 椎
佐伯 股
山 殊賢
坂田酒人 垂
平群 命
小野 底
矢集 颯拜
阿刀 挑萱
他田 彫
出雲 槻
掃守田 従
評 桜
日根 腫逆
佐自努 菱
伊勢 楷
蜂田 琵
朝戸 迦仰
箭集 畏扉
秦 九
栄山 洵
布施 襖副
中野 余板
鴨 苛燭
雄儀 釈
出雲 澪
佐良々 希
山守 備
物集 軍吟
山背 丹
長国 画飜
大貞 釜弧
物部 誰塀
伊部 模
間人 酢
河内 員
物部間 砦社
大原 樟解
箭集 獄騰
大家 創
羽束 珂戟
高志壬生 勃海
牟古 凱征
飛鳥戸 方
額田部口玉 篇
犬上 陸縣
山田 粉暴
幡文 跡
物部 寄室
委文 郎
和気 玄財
巨勢口田 朗
池上 坂摑
池後 銃営
浮穴 黒脈
甲能 娃桃
飛鳥戸 栽
丸部 曇
国栖 細
和安部 循尼
垂水 希
山 徴
岡 晩赤
佐為 羞獲
苑部 序葛
高安 鳩
桜野 斡詢
水主 越波
民 騎
鵜甘部 看
大石椅立 災
壬生部 庭
尾津 至格
広田 欠膏
高円 墓
豊村 金投
火撫 飽溶
矢集 遮穫
日奉 凝活
調曰佐 愼
吹田 瘦
栄山 膜僕
雀部 堤
久米 撰
音太部 史
島根 伶繡
呉氏 制竣
葦屋漢人 殺浄
登美 瑳社
園人 橋
多 漆朔
栗栖 挨通
宇努 芸素
檜前 渴寵
三間名 黛
小山 賀
栄井 含窮
屋 巌燈
大県 乃問
蘇何 磐髮
古氏 勿皐
上毛野坂本 隈
息長竹原 杏
中臣習宜 小
佐伯 帖
百済王 恭
曰佐 畜
紀 倫慮
木勝 慄滅
阿刀 網
服 毎
中臣方岳 晩召
菅田 忠
茨田勝 加
真神田曽祢 拠名
祝部 笛
伊部 畏
津 倉
物部飛鳥 鍋焼
和安部 宙嫁
若湯坐 准訪
半口氏 煎
道守 鼎
真野 窄
葦田 更訓
伊気 越
大椋置始 藁
坂合部 貪將
己智 俐
葦屋漢人 醇
佐々貴山君 労陣
尾張 楓
浮穴 含徐
上勝 幡
六人部 偶
和迩部 育
山道 儲俵
長国 滝帶
三宅 仔界
村主 疑
栗栖 棒踏
石上 様玄
井代 慣戻
川原 新
阿閉 元撰
池後 寛気
豊階 逮
栗田 狙醬
犬上 朗像
長田使主 譜
佐伯 駈柳
小子部 痴薗
雀部 憲卽
河原蔵人 春
額田部 諏諺
登美 纖掬
和迩部 友括
酒部 榎舞
額田部湯坐 紅
葛野 旗御
檜原 我者
吉備 痴
身人部 礎
大炊刑部 典亡
羽咋 橫
板茂 莞
山口 例
鴨部 醬堕
吹田 燕
林 貯佛
橘 朱
多米 畑
高家 襖犀
葛井 家
高 務
矢集 臨濯
堅祖氏 義潮
林 徳悩
村主 燈
海原 溶浴
日置 致
額田部 牽桑
安曇 覚
恩智神主 白
荒々 壞
石作 帝託
和薬使主 駄植
阿刀 全
蝮王部 崩毀
安曇 捷
海原 謁誰
高丘 昴経
山田 即萱
三歳祝 組
掃守田 惺
小治田 晃
日置 白頼
大貞 陶尊
百済 拡殖
村主 騰
淡海 丑
和山守 馴停
長田使主 患鷄
日下部 擦禍
高 冒堂
山 沙
榎井部 轉宥
椋垣 孟冊
坂合部 按薦
蜂田薬師 吞
采女 蠟
川内漢人 漱
大坂 鷺
稲城壬生 薪粥
出水 沃
紺口 耳
園人 嘗江
等祢 匹崖
吉野 葵
山 災
多 図閑
的 芋供
奄智 逸西
大石林 陛
車持 焦單
民 自
神奴 涼
百済 勺貴
小治田 梧混
井代 尻
相槻物部 獄
吉水 劍
阿刀 叫瀬
若湯坐 侶
長野 鎌箇
大戸 併
額田部湯坐 弁狀
与等 需
櫛代 契竪
伊気 遵
丈部 蕉札
下神 共
山代 弦拭
凡河内 岡
角 状
掃守 灸
尾張 燥占
志紀 曉爲
朝来 灘越
日下部 主
襷多治比 曙盗
百済 巡盾
紀部 級
壱伎 琥銅
曰佐 許犯
笛吹 標剖
路 凄倫
香山 確雀
穂積 形
調曰佐 奇
百済伎 幸源
源 話
筑紫 咽
後部高 冊羨
直尻家 鍊階
末使主 倦璽
尾津 擦琢
菅原 羨嘲
依羅 養選
久米 開物
宇太 每
巫部 巻恐
長野 赦遭
古氏 試貝
津守 衆
物部 矢饗
川原 厳龍
爪工 器蒸
凡人中家 厘
我孫 糧
多米 緻
酒人小川 妬
三富部 敦
島田 寄浬
阿多隼人 縫
栗田 島
宮原 審乞
真髪部 寺
小高使主 府暉
羽束 襖
中臣大田 弦
高尾 焼籾
車持 釈苑
物部 榮竪
但馬海 槍扉
民 著彼
田中 獣還
壬生 澄茶
荒田 容導
河内画師 除竿
工 了
布施 苔
日下部 梗
小野 綾
酒部 境旋
岡 慰昌
池辺 振晦
神人 則
工 凸
中臣東 憶
道守 読
為奈 樫
肥 糖
山口 株
高市 峯
刑部 酬兄
忍海部 特圈
難波 睦占
日奉 教
県使 誤熱
国背完人 丁惠
土師 盗
栗田 漂
秦 穂
坂本 杯
道祖 委孟
波多門部 古琳
中野 誤
高家 辺
和安部 碁
温義 瑳
百済 琢室
穴師神主 募
松原 脂
田口 諺
豊国 食
真神田 定
阿閉 種遷
宇治山守 折
秦冠 萬
物部依羅 改
小豆 頼
柏原 線跳
呉 増
道守 倣鐘
上 姻
木津 綻遅
志紀 澄茜
中臣方岳 扶
丹比 瀨
沙田 台突
大宅 廉
肥 燃頃
中村 獄消
茨田勝 懸痢
軽部 絢
堅井 緒類
出雲 箸絢
真髪部 恐
額田部 鞘形
池後 違
小子部 曽醉
舎人 熊計
高岳 惨惧
委文 誠
韓海部 寧
田辺 羅
新田部 貧
源 丙造
沙田 須
大炊刑部 嘲龍
桜井 軒
出雲 手滯
畝火 状
勇山 堺践
額田部 枯惟
阿保 約雁
和安部 穹厳
羽束 糾径
栗栖 蓋
錦部 脅
丹比 択脚
水取 荘務
委文 候巻
大家 祖該
山辺 粛発
道守 茅銃
檜前 鉢若
長 焦
内蔵 謙苛
伯太首神人 專問
広原 宣蠟
神前 架
中臣葛野 汲
額田部 湘晝
温義 細者
伊与部 衣像
桑田 驚胆
岡原 財
酒部 醬号
道守 飽
秦 校冗
石野 紅
林 叡島
尾張 申可
伊賀 巾雫
新長 悩破
佐伯 渚届
古市 須
口斯氏 宿
忍坂 春
河内 庄
糸井 紛浅
多米 興詔
身人部 行渥
掃守田 了
弓削 象
住道 賣濃
松野 祿岸
永原 毬祿
奈癸私 擬臭
調 県頰
道守 故題
子部 捕
原 埼玄
蜂田薬師 矩隊
恵我 灼
肩野 柚
池田 襖往
難波 亙瘦
狭山 弔
多米 薫
桑田 情戚
菅田 鴻蹟
山於 認
小高使主 螺典
豊原 漕
栗栖 霜油
日奉 梶
高志 此
薦口 増井
酒部 揭
志貴 鷹免
竹原 虹憐
的 崇孤
葛木 樹
安勅 廉議
川上 轟胴
椋椅部 煙
春野 宝
阿閇 庶
山口 疲謂
宮原 灘
市往 覧
布忍 成
出雲 愁
小家 慎忽
狛人 圓借
高階 胎恵
佐伯 拒瑛
川跨 晒
真髪部 汰
漢人 校瑳
路 杭
秦 抗
日下部 渦章
若倭部 宜
石作 核御
山於 客禁
大友 臥
蜂田薬師 音
阿閇 酔表
葛木 緻
祝部 畔惠
曽祢 陵氾
身人部 恕社
島根 梢
高橋 党痩
佐太 圃
軽部 佐狂
坂上 粋訊
高志 孔
矢田部 奴靜
村主 貫
池後 痛
櫛代 疎議
采女 胞仮
島根 進典
高道 杯薰
大野 忌蒐
海犬養 枕
安曇 慌
中臣 矯旭
物部肩野 槇
大山 滑
桜野 七久
伊福部 伐刀
葦田 香
縵 幡
門部 賃韓
文 煤崩
木津 怨搭
大神 泌埜
木曰佐 落
松野 鎮典
軽我孫 棲襖
太秦公 幼
平群文室 惡縱
大田祝山 迦
物部 宜
相槻物部 揚
当宗 廉
荒田 倉
上毛野 痕
広階 券
高田 殆
物部 議甫
出水 染
平田 晨
綺 見
大狛 市働
久米 培薦
広原 尤鋸
小子部 殴
神前 俺
牟佐呉 紺避
巫部 詢油
桑原 茅
布忍 乏
吉野 老
坂本 赤芸
山口 暑
三宅 価剩
男口連 棺蔭
額田部 樫逢
二見 唯
完人 証
雲梯 盡忍
牟佐 疑
阿刀 蒔
多米 書
宇治山守 木
新木 琴江
中臣部 贈
額田部湯坐 溜
津門 疑
伊福部 諸述
物部飛鳥 校
羽束 予均
調 秘十
糸井 搜用
高 但隆
磯部 垂
山口 唇祈
中臣東 墓
高野 肪
的 惺撰
蜷淵 葉
信太 以
大賀良 五鏡
杖部 句旗
和尓部 養阿
桜野 零紙
小高使主 福
磯部 秒履
三宅 尚
鳥見 謡莫
小高使主 遙征
与等 殊
積組 胤選
他田広瀬 祷
和迩部 捕
坂本 像
飛鳥戸 貿
木勝 方美
末使主 匠
壱伎 従栞
竹田 板
工 故頂
氷 雷眉
中臣表 庸統
御原 質
秦冠 層
高 辱示
宮部 丼抽
県主 坐
中臣東 芙
狛 余揭
島田 座誰
志我閉 再
桑原 極潔
三枝部 淳
下神 渾
火撫 來
阿閉 肋感
下 瀨憶
清道 堺委
稲城壬生 似陪
火撫 匁
日下部 勉
豊原 朝枯
阿閉 搜場
山上 鱗導
伏丸 椎
高道 都
三国 更楚
廬原 虹
坂合部 禾幽
玉祖 琢尺
県使 厨
小豆 鉄中
氷 蕉
三国 羽老
今木 莉
丹比 亮
間人 崇
糸井 瀬泰
小山 軽憧
祝部 汰
丹比部 硫通
高橋 柊
滋野 池
宇治部 厄点
船 銀
猪名部 撮
矢田部 鑑
島 総
大鹿 副市
曽祢 捷
布師 尖恩
浄山 傷常
高向 獸拂
蘇何 罷
大市 肺
曽祢 低靖
道守 帶
秦 煮
菅原 雀
阿刀 稻
吉野 追訓
林 摩捻
榎本 交
上 画凛
台 湛聴
葛野 轉
韓矢田部 因
我孫 綾是
粟田 首密
大家 江浸
温義 捗
長野 写
原 吞律
斎部 嶺昴
丹比 稿垣
殿来 憐
廬原 参側
長国 堕奪
会加 材荻
御炊 軟
錦部 飛
江 運徵
木勝 帆畜
島 輸
葛野 後帶
恩智神主 仰
祝部 驍
日奉 驍回
和迩部 剛穴
堅井 短失
坂合部 拶綱
尾張 弦
竹田川辺 暗
百済王 椅
加羅氏 謠
茨田勝 珀
田中 晶
勇山 妖
原井 跳
近義 頂躍
檜原 拍
広津 肪
和気 灘福
野中 趣
林 寛項
山於 偵
大宅 庚
高志 基
掃守田 衛侯
田中 柴
尾張 欧魚
多米 岳
田辺 衞畢
尾張 坂法
葛井 狂
竺志 台穣
松津 実
野中 岡
豊津 慢憶
古氏 勉
殖栗 耗盆
早良 奴
日奉 凜
長倉 刃県
賀良姓 俠勳
高額 惰羊
小治田 頗軸
井代 嘉暴
菅生 灼
掃守田 嘆
小野 遡捲
伊吉 突浜
栗栖 塩亞
依羅 肺
税部 軌檜
飛鳥部 鰯
丈部 矯謁
大辟 失英
福当 晶互
日置倉人 蛮
壬生 頂
新城 鐘
調 床尚
長谷山 鶏創
氷 撰
新長 麦
錦部 教脳
佐味 露
池田 惚播
長倉 薩十
為奈部 買羅
大家 配盟
和仁古 棒恣
高橋 叫装
国栖 眞跨
広田 圏禁
佐伯 塁
蜂田薬師 霊釉
石作 当
飛多 堆
出雲 速
神 薫閣
高円 訴
安那 据砧
錦部 檢
鴨部祝 拙際
和尓部 枢恆
大田祝山 琥
志紀 実
河原 踪訃
面氏 諸
御池 降
大伴 朴肝
大貞 黛斑
秦勝 漁
物部 挨際
水取 無恢
日下部 器
宇遅部 答
薗部 蜂賄
穂積 就
曰佐 捷彰
廬原 富共
賀茂 夫
為奈 砥
三宅 芋恒
和尓部 員抜
大家 湘
長柄 権
山田 厚
和迩部 救露
玉手 茅
讃岐 掠
韓海部 拙熟
大原 肴眉
伊福部 司
葉栗 埋改
筑紫 早努
佐々貴山君 尽
嶋 優沢
勇山 諮寅
六人部 丹從
三林 井卜
磯部 酌
宮原 廃
蔵人 瓜
息長 筒
桑原 脇
都保 幌腎
河内民 段坐
日置 塡菜
山村 杵助
呉 巾
若湯坐 鍊鞄
大村直田 叔
祝部 限暗
弖良 構
今木 簾該
建部 耐
刑部 扶
日置 繭推
高橋 勁園
葉栗 老
広階 答
中臣栗原 塗
日置 雁莊
神 輿
讃岐 循若
多米 悼
恩智神主 嬢設
和仁古 箱嫉
古志 檀
日下部 燦
志斐 爭汰
中臣酒屋 安枝
錦部 尾
尾張 杯
志紀 浩脚
阿多隼人 孃
守部 敏
矢作 賑俱
靫編 触堯
村主 詣
竹原 膝架
池田 絵
半口氏 賓用
間人 糧眺
上毛野 勺
飛鳥戸 提
紀 鷄詳
中臣大田 諭
香山 事
工 頑
阿倍志斐 靜
凡河内 鍊
孔王部 簡芳
多米 港雲
高市 套
牟義 醇
阿祇奈君 支快
忍海部 喉
雀部 盆版
竺志 諸
田辺 劍
桑原 粒旗
甘南備 夕
珍 談至
蘇宜部 隠取
楊胡 鉢
八俣部 圓閏
八多 鎭看
葛城 歩
豊原 鍬
守 翌乗
身人部 廉憎
秦 聡
竹田 歌育
御原 憲
三林 深
河原 執謎
伊福部 朝孟
長柄 偲
原 房
真野 害
御原 掛険
石作 牙
箭口 綸晋
蝮部 鎖礼
額田部口玉 審
淡海 反態
吉備 大刀
榎井部 狩
垂水 得
三善 善
酒人 穰彪
江沼 帽
凡海 辞
氷 淡家
高市 国萩
氷上 奪
広階 袋
筆氏 動圈
高家 萊怖
蝮部 審
調曰佐 掘睡
肩野 十拾
刑部 裁験
阿閇 凄
和 潮
茨田 百
葛野 熟
高槻 羨砥
酒人 毘艇
葦占 縦児
物部 他謄
台 窒刈
長倉 隠
檜前 雁
伊福部 樫窟
采女 飽
阿刀 十
佐伯 些垣
阿多隼人 党
志紀 気讓
坂合部 濫
中臣熊凝 鎌納
坂田酒人 碧
秦 秋幣
和気 率
真神田曽祢 灰
坂上 飛釜
高屋 滋
衣縫 薰
物部 霞
布施 会囲
尾津 速
為奈部 険
百済 枯
朝明 損
百済 卑
山 臭
鳥取 蕉囲
県犬養 育
火 樋論
豊村 砥
青海 築
粟田 式奧
坂本 御仕
山代 梢
阿多御手犬養 迎
高安 乳矩
畝尾 璽
杖部 優価
掃守田 晝
八多 上両
掃守 売餓
嵩山 濫
浄村 卜慰
檜前舎人 向
成相 壊料
荒々 嫡
和太 夷
檜前 昧
船 波
島田 璧
日下部 磐
火撫 欄効
丹比 椋祉
多 裳
入間 安康
長 鮎分
道守 嫁蚊
大原 院飾
河内民 曙弔
清海 飲寓
宮処 括碎
物部 諺撮
林 箇炎
池原 蹴
甘南備 圃鉄
采女 百鵬
鴨 厨晟
古志 幣胤
網津守 宇虞
鴨部祝 沙
大枝 母
秦 約謀
止美 鱒
高屋 殴井
高道 敵喋
鴨 息者
後部高 福曝
箭集 絹
尾張 汽
和山守 櫻佐
大椋置始 瘦胤
佐々貴山君 哀
文 従賛
路 幹
池上 書
春井 静特
県使 湛
猪名部 概
忌玉作 律選
大原 嵯明
椋 汀
田中 炉霜
荒城 帳
呉 畝
吉弥侯部 鋸
猪甘 茂唐
武丘 上綜
阿閉 虹
茨木 疎趣
若湯坐 謠嵩
曰佐 帆
水海 肴我
佐味 圭
平松 釉灰
春日 那
村主 俳啓
阿刀 艦
出庭 瑳糖
服部 災
御池 罪
飛鳥戸 芳銅
壬生部 志
葛城 搾晚
若湯坐 隈
山田 槇鞭
物部 滴
大辛 稀
飛鳥戸 欧
大村直田 沃
掃守田 当爽
佐太 葡謹
坂本 釈
高志壬生 正
布勢 三球
尾張部 毒暗
英多 庸傾
日下部 疫沌
掃守 妊隻
采女 脱巫
桑原 幅
杖部 貝
曰佐 鹿
靫編 玄
桑原 豹郁
檜前 遇
阿刀 除
菅生 俵弔
平松 臆
宗形 滞
日下部 僕載
井代 町
大石 酎吉
多米 耶瓦
氷 識
道祖 妄
大田祝山 凸埼
村 吐施
刑部 步
高 兜
清宗 誉滝
三島 酷
御笠 讃棄
珍 誠
紺口 酔
池辺 昔草
雀部 珊摯
和 溺
和安部 切
